_RAJ2000_1,_DEJ2000_1,Names_1,RAJ2000_1,DEJ2000_1,Type_1,amaj_1,bmin,l_logAge,logAge,r_logAge,__M_H_,r__M_H_,PapI,B18,SimbadName_1,recno_1,_RAJ2000_2,_DEJ2000_2,Names_2,RAJ2000_2,DEJ2000_2,Type_2,amaj_2,amin,PA,Com,SimbadName_2,recno_2,Separation
14.532500000000002,-74.33777777777777,SBica 38,14.532499999999999,-74.33777777777777," CC",0.4,0.2," ",,,,,0,B18,,1449,,,,,,,,,,,,,
14.53333333333333,-72.59833333333333,H-A41,14.533333333333331,-72.59833333333333,"  A",2.1,1.2," ",7.0,CVH+06,,,1,B18,SMC ASS 41,1451,,,,,,,,,,,,,
14.534166666666668,-71.99833333333332,BUS935,14.534166666666664,-71.99833333333332,"  A",2.55,2.55," ",8.78,BGB+18,,,0,B18,[BGB2018] SMC-NUV-935,1452,,,,,,,,,,,,,
14.53833333333333,-72.69833333333334,BMS239,14.538333333333332,-72.69833333333332,"  A",0.79,0.79," ",8.22,BGB+18,,,0,B18,[BGB2018] SMC-M2-239,1453,,,,,,,,,,,,,
14.53958333333333,-72.09916666666666,BMS422,14.539583333333331,-72.09916666666666,"  A",1.08,1.08," ",7.91,BGB+18,,,0,B18,[BGB2018] SMC-M2-422,1454,,,,,,,,,,,,,
14.541666666666664,-73.21694444444444,BIS492,14.541666666666664,-73.21694444444444,"  A",1.57,1.57," ",8.49,BGB+18,,,0,B18,[BGB2018] SMC-IR1-492,1455,,,,,,,,,,,,,
14.54375,-70.74833333333332,"BS89,BUS1085",14.543749999999998,-70.74833333333332," AC",0.95,0.85," ",8.54,BGB+18,,,0,B18,[BS95] 89,1456,,,,,,,,,,,,,
14.544999999999995,-71.9436111111111,BMS435,14.544999999999998,-71.9436111111111,"  A",0.79,0.79," ",8.0,BGB+18,,,0,B18,[BGB2018] SMC-M2-435,1457,,,,,,,,,,,,,
14.546249999999995,-72.79333333333332,BIS568,14.546249999999999,-72.79333333333332,"  A",1.57,1.57," ",8.77,BGB+18,,,0,B18,[BGB2018] SMC-IR1-568,1458,,,,,,,,,,,,,
14.549583333333333,-71.05277777777776,BUS1066,14.54958333333333,-71.05277777777776,"  A",2.03,2.03," ",8.26,BGB+18,,,0,B18,[BGB2018] SMC-NUV-1066,1461,,,,,,,,,,,,,
14.554583333333332,-72.14805555555553,BIS670,14.554583333333332,-72.14805555555554,"  A",2.15,2.15," ",8.08,BGB+18,,,0,B18,[BGB2018] SMC-IR1-670,1462,,,,,,,,,,,,,
14.554583333333332,-72.22055555555555,BMS392,14.554583333333332,-72.22055555555555,"  A",0.79,0.79," ",8.49,BGB+18,,,0,B18,[BGB2018] SMC-M2-392,1463,,,,,,,,,,,,,
14.566249999999997,-71.73861111111111,BUS995,14.566249999999998,-71.7386111111111,"  A",1.18,1.18," ",8.36,BGB+18,,,0,B18,[BGB2018] SMC-NUV-995,1465,,,,,,,,,,,,,
14.569166666666662,-72.28305555555553,BMS362,14.569166666666664,-72.28305555555555,"  A",1.1,1.1," ",8.03,BGB+18,,,0,B18,[BGB2018] SMC-M2-362,1467,,,,,,,,,,,,,
14.575416666666666,-73.0061111111111,BIS521,14.575416666666666,-73.0061111111111,"  A",3.36,3.36," ",8.3,BGB+18,,,0,B18,[BGB2018] SMC-IR1-521,1468,,,,,,,,,,,,,
14.57708333333333,-72.67222222222222,BMS243,14.57708333333333,-72.67222222222222,"  A",1.18,1.18," ",6.63,BGB+18,,,0,B18,[BGB2018] SMC-M2-243,1469,,,,,,,,,,,,,
14.583749999999997,-72.33250000000001,BIS655,14.583749999999998,-72.3325,"  A",1.57,1.57," ",8.78,BGB+18,,,0,B18,[BGB2018] SMC-IR1-655,1471,,,,,,,,,,,,,
14.587499999999999,-72.31277777777777,BS268,14.587499999999999,-72.31277777777777," NA",5.6,3.4," ",6.9,CVH+06,,,1,B18,[BS95] 268,1473,,,,,,,,,,,,,
14.589999999999998,-72.2525,BMS371,14.589999999999998,-72.2525,"  A",1.06,1.06," ",7.22,BGB+18,,,0,B18,[BGB2018] SMC-M2-371,1474,,,,,,,,,,,,,
14.59208333333333,-71.71194444444444,BIS713,14.592083333333331,-71.71194444444444,"  A",1.57,1.57," ",8.58,BGB+18,,,0,B18,[BGB2018] SMC-IR1-713,1475,,,,,,,,,,,,,
14.595833333333333,-72.29805555555555,"IKT16,SNR J0058.3-7217",14.595833333333331,-72.29805555555555,SNR,4.2,4.2," ",,,,,0,B18,IKT16,1476,,,,,,,,,,,,,
14.598749999999999,-72.49777777777777,BIS624,14.598749999999997,-72.49777777777777,"  A",1.57,1.57," ",9.11,BGB+18,,,0,B18,[BGB2018] SMC-IR1-624,1478,,,,,,,,,,,,,
14.601666666666663,-73.53138888888888,BMS30,14.601666666666665,-73.53138888888888,"  A",0.79,0.79," ",8.85,BGB+18,,,0,B18,[BGB2018] SMC-M2-30,1479,,,,,,,,,,,,,
14.602499999999997,-73.15277777777777,BIS499,14.602499999999997,-73.15277777777777,"  A",2.02,2.02," ",8.22,BGB+18,,,0,B18,[BGB2018] SMC-IR1-499,1480,,,,,,,,,,,,,
14.612499999999997,-71.49333333333333,DEMS97,14.612499999999999,-71.49333333333333," NA",4.0,4.0," ",,,,,1,B18,DEM S 97,1482,,,,,,,,,,,,,
14.614583333333332,-72.19805555555553,MA1072,14.614583333333332,-72.19805555555554," NA",0.5,0.5," ",,,,,1,B18,[MA93] 1072,1483,,,,,,,,,,,,,
14.614583333333332,-72.66444444444446,"SMC-N64A,L61-335,DEMS95,MA1071",14.614583333333332,-72.66444444444444," NC",0.35,0.35," ",6.9,CVH+06,,,2,B18,LHA 115-N 64A,1484,,,,,,,,,,,,,
14.633333333333331,-72.20694444444445,SGK8,14.633333333333331,-72.20694444444443," NC",0.04,0.04," ",,,,,0,B18,[SGK2009] H,1485,,,,,,,,,,,,,
14.633333333333331,-71.74916666666665,DEMS96,14.633333333333331,-71.74916666666665," NA",1.4,0.9," ",,,,,1,B18,DEM S 96,1486,,,,,,,,,,,,,
14.64083333333333,-71.92388888888888,BMS434,14.640833333333331,-71.92388888888888,"  A",0.79,0.79," ",8.67,BGB+18,,,0,B18,[BGB2018] SMC-M2-434,1488,,,,,,,,,,,,,
14.641666666666664,-72.23666666666666,DEMS98,14.641666666666664,-72.23666666666665," NA",1.9,1.9," ",7.2,CVH+06,,,1,B18,DEM S 98,1489,,,,,,,,,,,,,
14.646666666666661,-72.88777777777777,BIS547,14.646666666666665,-72.88777777777777,"  A",1.84,1.84," ",8.83,BGB+18,,,0,B18,[BGB2018] SMC-IR1-547,1490,,,,,,,,,,,,,
14.651249999999997,-72.72305555555555,BIS572,14.651249999999997,-72.72305555555555,"  A",3.36,3.36," ",7.93,BGB+18,,,0,B18,[BGB2018] SMC-IR1-572,1491,,,,,,,,,,,,,
14.655833333333332,-72.22472222222223,BS271,14.655833333333332,-72.22472222222221," NC",0.65,0.5," ",7.7,"GGK10,CVH+06",,,1,B18,[BS95] 271,1492,,,,,,,,,,,,,
14.6575,-74.11194444444443,BUS630,14.657499999999999,-74.11194444444443,"  A",1.78,1.78," ",8.88,BGB+18,,,0,B18,[BGB2018] SMC-NUV-630,1493,,,,,,,,,,,,,
14.663333333333332,-72.23444444444443,"BS272,SOGLE229",14.663333333333332,-72.23444444444443," NC",0.65,0.65," ",7.7,"GGK10,PU99,CVH+06",,,1,B18,[BS95] 272,1494,,,,,,,,,,,,,
14.667083333333332,-73.2961111111111,BIS465,14.66708333333333,-73.2961111111111,"  A",3.36,3.36," ",8.85,BGB+18,,,0,B18,[BGB2018] SMC-IR1-465,1495,,,,,,,,,,,,,
14.673333333333334,-73.56333333333332,BIS429,14.673333333333332,-73.56333333333332,"  A",2.32,2.32," ",8.52,BGB+18,,,0,B18,[BGB2018] SMC-IR1-429,1496,,,,,,,,,,,,,
14.673749999999997,-72.72638888888888,BMS229,14.673749999999998,-72.72638888888888,"  A",0.79,0.79," ",8.38,BGB+18,,,0,B18,[BGB2018] SMC-M2-229,1497,,,,,,,,,,,,,
14.67458333333333,-73.56416666666665,SBica 39,14.67458333333333,-73.56416666666665,"  C",0.2,0.15," ",,,,,0,B18,,1498,,,,,,,,,,,,,
14.68375,-73.65055555555554,BUS728,14.683749999999998,-73.65055555555554,"  A",1.18,1.18," ",8.38,BGB+18,,,0,B18,[BGB2018] SMC-NUV-728,1500,,,,,,,,,,,,,
14.687916666666665,-72.21249999999999,SGK9,14.687916666666665,-72.21249999999999," NC",0.06,0.06," ",,,,,0,B18,[SGK2009] I,1501,,,,,,,,,,,,,
14.69625,-73.67555555555556,BUS719,14.696249999999997,-73.67555555555555,"  A",1.18,1.18," ",8.79,BGB+18,,,0,B18,[BGB2018] SMC-NUV-719,1502,,,,,,,,,,,,,
14.699166666666667,-71.35944444444445,BUS1036,14.699166666666665,-71.35944444444443,"  A",2.16,2.16," ",8.28,BGB+18,,,0,B18,[BGB2018] SMC-NUV-1036,1503,,,,,,,,,,,,,
14.703749999999998,-73.33916666666667,BIS460,14.703749999999998,-73.33916666666666,"  A",2.5,2.5," ",8.99,BGB+18,,,0,B18,[BGB2018] SMC-IR1-460,1504,,,,,,,,,,,,,
14.706666666666663,-71.9636111111111,BIS698,14.706666666666665,-71.9636111111111,"  A",1.97,1.97," ",8.66,BGB+18,,,0,B18,[BGB2018] SMC-IR1-698,1505,,,,,,,,,,,,,
14.708750000000004,-72.21305555555554,SGK10,14.708749999999998,-72.21305555555554," NC",0.08,0.08," ",,,,,0,B18,[SGK2009] J,1506,,,,,,,,,,,,,
14.710833333333332,-74.37555555555555,BUS572,14.710833333333332,-74.37555555555555,"  A",1.43,1.43," ",8.8,BGB+18,,,0,B18,[BGB2018] SMC-NUV-572,1507,,,,,,,,,,,,,
14.723333333333331,-72.91222222222221,BIS545,14.723333333333331,-72.91222222222221,"  A",3.36,3.36," ",8.17,BGB+18,,,0,B18,[BGB2018] SMC-IR1-545,1508,,,,,,,,,,,,,
14.723749999999997,-71.39277777777778,B95,14.723749999999997,-71.39277777777777," CC",0.25,0.25," ",,,,,0,B18,,1509,,,,,,,,,,,,,
14.729166666666666,-72.24444444444445,DEMS99,14.729166666666664,-72.24444444444444," NA",1.2,1.2," ",7.0,CVH+06,,,1,B18,DEM S 99,1510,,,,,,,,,,,,,
14.729999999999997,-70.71000000000001,BUS1088,14.729999999999999,-70.71,"  A",1.84,1.84," ",8.4,BGB+18,,,0,B18,[BGB2018] SMC-NUV-1088,1511,,,,,,,,,,,,,
14.731666666666666,-72.55305555555555,H86-184,14.731666666666666,-72.55305555555555," CC",0.4,0.35," ",,,,,0,B18,,1513,,,,,,,,,,,,,
14.73208333333333,-72.07388888888887,BUS928,14.732083333333332,-72.07388888888887,"  A",1.93,1.93," ",8.36,BGB+18,,,0,B18,[BGB2018] SMC-NUV-928,1514,,,,,,,,,,,,,
14.734999999999996,-72.52472222222221,BIS625,14.734999999999998,-72.52472222222221,"  A",1.57,1.57," ",7.82,BGB+18,,,0,B18,[BGB2018] SMC-IR1-625,1515,,,,,,,,,,,,,
14.73875,-71.7186111111111,BUS950,14.738749999999998,-71.7186111111111,"  A",3.36,3.36," ",8.26,BGB+18,,,0,B18,[BGB2018] SMC-NUV-950,1516,,,,,,,,,,,,,
14.739166666666662,-72.16527777777777,"SSN6,HGH4nw",14.739166666666664,-72.16527777777777," NC",0.18,0.18," ",6.48,SSN+07,,,1,B18,[SSN2007] Sc 6,1517,,,,,,,,,,,,,
14.749999999999998,-72.25861111111111,BMS369,14.749999999999998,-72.25861111111111,"  A",0.99,0.99," ",8.0,BGB+18,,,0,B18,[BGB2018] SMC-M2-369,1519,,,,,,,,,,,,,
14.751250000000002,-72.16777777777777,"SSN5,HGH4se",14.751249999999999,-72.16777777777777," NC",0.15,0.15," ",6.48,SSN+07,,,2,B18,[SSN2007] Sc 5,1520,,,,,,,,,,,,,
14.758749999999997,-72.29055555555554,BMS356,14.758749999999997,-72.29055555555554,"  A",1.26,1.26," ",7.73,BGB+18,,,0,B18,[BGB2018] SMC-M2-356,1522,,,,,,,,,,,,,
14.76041666666666,-72.16861111111109,SSN4,14.760416666666664,-72.1686111111111," NC",0.09,0.09," ",6.48,SSN+07,,,2,B18,[SSN2007] Sc 4,1523,,,,,,,,,,,,,
14.760833333333329,-72.3111111111111,BMS348,14.76083333333333,-72.3111111111111,"  A",1.58,1.58," ",7.4,BGB+18,,,0,B18,[BGB2018] SMC-M2-348,1524,,,,,,,,,,,,,
14.770833333333332,-72.17694444444443,"NGC346,K39,L60,ESO51SC10,BMS379,BUS483",14.770833333333332,-72.17694444444443," NC",4.5,3.5," ",7.2,CVH+06,,,5,B18,NGC346,1527,,,,,,,,,,,,,
14.771249999999997,-72.1775,"SMC-N66,H-A45",14.771249999999998,-72.1775," NA",8.5,8.5," ",,,,,4,B18,LHA 115-N 66,1528,,,,,,,,,,,,,
14.7725,-72.36944444444444,BIS641,14.772499999999997,-72.36944444444444,"  A",3.36,3.36," ",8.36,BGB+18,,,0,B18,[BGB2018] SMC-IR1-641,1531,,,,,,,,,,,,,
14.776666666666666,-72.78750000000001,SOGLE116,14.776666666666666,-72.7875," AC",1.0,0.7," ",8.05,"GGK10,CVH+06",,,1,B18,OGLE-CL SMC 116,1533,,,,,,,,,,,,,
14.777083333333332,-71.21555555555554,BUS1048,14.777083333333332,-71.21555555555554,"  A",2.42,2.42," ",8.13,BGB+18,,,0,B18,[BGB2018] SMC-NUV-1048,1534,,,,,,,,,,,,,
14.78208333333333,-72.18,"SSN8,HGH5",14.78208333333333,-72.17999999999999," NC",0.2,0.2," ",6.48,SSN+07,,,2,B18,[SSN2007] Sc 8,1535,,,,,,,,,,,,,
14.786249999999995,-72.00833333333333,BIS696,14.786249999999997,-72.00833333333333,"  A",1.77,1.77," ",8.54,BGB+18,,,0,B18,[BGB2018] SMC-IR1-696,1536,,,,,,,,,,,,,
14.787499999999996,-72.43888888888888,DEMS101,14.787499999999998,-72.43888888888888," NA",1.3,1.0," ",6.7,CVH+06,,,1,B18,DEM S 101,1537,,,,,,,,,,,,,
14.789166666666665,-72.28416666666666,"DEMS102,H-A44,B-OB15,BIS650",14.789166666666665,-72.28416666666666," NA",4.0,3.0," ",6.7,CVH+06,,,0,B18,DEM S 102,1538,,,,,,,,,,,,,
14.79583333333333,-72.16749999999999,SGK5,14.79583333333333,-72.16749999999999," NC",0.07,0.07," ",,,,,2,B18,[SGK2009] E,1539,,,,,,,,,,,,,
14.797083333333333,-72.16666666666666,"SSN13,HGH3",14.797083333333331,-72.16666666666666," NC",0.27,0.27," ",6.48,SSN+07,,,2,B18,[SSN2007] Sc 13,1540,,,,,,,,,,,,,
14.799999999999999,-72.40499999999999,"SMC-N69,MA1127/MA1124",14.799999999999999,-72.40499999999999," NC",0.5,0.45," ",,,,,2,B18,LHA 115-N 69,1542,,,,,,,,,,,,,
14.805833333333329,-72.15722222222222,"SMC-N66C,L61-349,MA1129",14.805833333333332,-72.15722222222222," NC",0.4,0.3," ",,,,,2,B18,LHA 115-N 66C,1544,,,,,,,,,,,,,
14.807916666666667,-72.15749999999998,"SSN14,HGH2sw,SGK4",14.807916666666666,-72.15749999999998," NC",0.18,0.18," ",6.48,SSN+07,,,2,B18,[SSN2007] Sc 14,1546,,,,,,,,,,,,,
14.80833333333333,-72.18499999999999,"SMC-N66A,L61-350,MA1131",14.808333333333332,-72.18499999999999," NC",0.55,0.55," ",,,,,4,B18,[MA93] 1131,1547,,,,,,,,,,,,,
14.808333333333326,-72.20083333333332,SGK7,14.808333333333332,-72.20083333333332," NC",0.18,0.18," ",,,,,0,B18,[SGK2009] G,1548,,,,,,,,,,,,,
14.80833333333333,-72.40499999999999,"DEMS100,MA1128",14.808333333333332,-72.40499999999999," NA",1.2,1.1," ",7.2,CVH+06,,,2,B18,DEM S 100,1549,,,,,,,,,,,,,
14.810416666666667,-73.5036111111111,BIS453,14.810416666666665,-73.5036111111111,"  A",1.57,1.57," ",8.38,BGB+18,,,0,B18,[BGB2018] SMC-IR1-453,1550,,,,,,,,,,,,,
14.810416666666667,-72.33555555555554,BMS342,14.810416666666665,-72.33555555555554,"  A",1.28,1.28," ",8.24,BGB+18,,,0,B18,[BGB2018] SMC-M2-342,1551,,,,,,,,,,,,,
14.812500000000002,-73.42666666666666,BIS470,14.812499999999998,-73.42666666666666,"  A",1.63,1.63," ",8.57,BGB+18,,,0,B18,[BGB2018] SMC-IR1-470,1553,,,,,,,,,,,,,
14.82083333333333,-72.15416666666665,"SSN15,HGH2ne",14.820833333333331,-72.15416666666665," NC",0.18,0.12," ",6.48,SSN+07,,,1,B18,[SSN2007] Sc 15,1556,,,,,,,,,,,,,
14.823333333333329,-74.11277777777777,BUS636,14.82333333333333,-74.11277777777777,"  A",1.18,1.18," ",8.53,BGB+18,,,0,B18,[BGB2018] SMC-NUV-636,1557,,,,,,,,,,,,,
14.825833333333337,-71.68305555555555,SBica 40,14.825833333333332,-71.68305555555554," CA",0.45,0.35," ",,,,,0,B18,,1558,,,,,,,,,,,,,
14.826249999999996,-73.55527777777779,BIS427,14.826249999999998,-73.55527777777777,"  A",3.36,3.36," ",8.46,BGB+18,,,0,B18,[BGB2018] SMC-IR1-427,1559,,,,,,,,,,,,,
14.829583333333328,-71.65083333333334,BIS721,14.829583333333332,-71.65083333333332,"  A",1.57,1.57," ",8.59,BGB+18,,,0,B18,[BGB2018] SMC-IR1-721,1560,,,,,,,,,,,,,
14.829999999999997,-72.10027777777776,BIS685,14.829999999999998,-72.10027777777776,"  A",3.36,3.36," ",8.25,BGB+18,,,0,B18,[BGB2018] SMC-IR1-685,1561,,,,,,,,,,,,,
14.838333333333331,-72.14555555555555,SGK2,14.838333333333331,-72.14555555555555," NC",0.08,0.08," ",,,,,0,B18,[SGK2009] B,1563,,,,,,,,,,,,,
14.847499999999998,-72.96222222222221,BMS176,14.847499999999998,-72.96222222222221,"  A",1.02,1.02," ",7.84,BGB+18,,,0,B18,[BGB2018] SMC-M2-176,1564,,,,,,,,,,,,,
14.850833333333332,-72.2086111111111,BIS645,14.850833333333332,-72.2086111111111,"  A",2.7,2.7," ",7.64,BGB+18,,,0,B18,[BGB2018] SMC-IR1-645,1565,,,,,,,,,,,,,
14.851666666666665,-72.73972222222223,"BS92,BIS589",14.851666666666665,-72.73972222222221,"  A",1.9,1.1," ",6.9,CVH+06,,,1,B18,[BS95] 92,1566,,,,,,,,,,,,,
14.8525,-72.13472222222221,SGK1,14.852499999999997,-72.13472222222221," NC",0.03,0.03," ",,,,,0,B18,[SGK2009] A,1567,,,,,,,,,,,,,
14.853750000000002,-72.16,BMS412,14.853749999999998,-72.16,"  A",0.79,0.79," ",8.23,BGB+18,,,0,B18,[BGB2018] SMC-M2-412,1568,,,,,,,,,,,,,
14.855833333333333,-72.16972222222222,"IKT18,SNR J0059.4-7210",14.855833333333331,-72.16972222222222,SNR,2.1,1.7," ",,,,,0,B18,IKT18,1569,,,,,,,,,,,,,
14.856249999999996,-71.44722222222222,BIS732,14.856249999999998,-71.44722222222221,"  A",1.57,1.57," ",8.52,BGB+18,,,0,B18,[BGB2018] SMC-IR1-732,1570,,,,,,,,,,,,,
14.858333333333333,-72.08,B-OB16,14.85833333333333,-72.07999999999998," AN",4.0,2.0," ",,,,,1,B18,[B91] 16,1571,,,,,,,,,,,,,
14.858333333333333,-72.13972222222222,BS91,14.85833333333333,-72.13972222222222," NA",1.4,1.0," ",,,,,1,B18,[BS95] 91,1572,,,,,,,,,,,,,
14.867499999999998,-72.65083333333332,BIS611,14.867499999999998,-72.65083333333332,"  A",1.57,1.57," ",8.72,BGB+18,,,0,B18,[BGB2018] SMC-IR1-611,1574,,,,,,,,,,,,,
14.879583333333327,-73.09333333333332,BIS523,14.879583333333331,-73.09333333333332,"  A",1.72,1.72," ",8.73,BGB+18,,,0,B18,[BGB2018] SMC-IR1-523,1577,,,,,,,,,,,,,
14.889166666666668,-72.83749999999999,BS94,14.889166666666664,-72.83749999999999,"  A",2.2,2.2," ",,,,,1,B18,[BS95] 94,1578,,,,,,,,,,,,,
14.891666666666662,-72.14722222222221,DEMS103,14.891666666666664,-72.14722222222221," NA",14.0,11.0," ",,,,,1,B18,DEM S 103,1579,,,,,,,,,,,,,
14.891666666666662,-72.17722222222221,BMS403,14.891666666666664,-72.17722222222221,"  A",0.83,0.83," ",8.36,BGB+18,,,0,B18,[BGB2018] SMC-M2-403,1580,,,,,,,,,,,,,
14.895416666666668,-72.79749999999999,BMS208,14.895416666666664,-72.79749999999999,"  A",0.8,0.8," ",8.33,BGB+18,,,0,B18,[BGB2018] SMC-M2-208,1581,,,,,,,,,,,,,
14.907916666666663,-73.2461111111111,BIS502,14.907916666666665,-73.2461111111111,"  A",1.57,1.57," ",8.36,BGB+18,,,0,B18,[BGB2018] SMC-IR1-502,1583,,,,,,,,,,,,,
14.90833333333333,-72.7472222222222,B-OB14,14.908333333333331,-72.7472222222222,"  A",7.0,7.0," ",6.9,CVH+06,,,1,B18,[B91] 14,1584,,,,,,,,,,,,,
14.909583333333336,-71.73777777777777,BS93,14.909583333333332,-71.73777777777777,"  C",0.4,0.35," ",,,,,2,B18,[BS95] 93,1585,,,,,,,,,,,,,
14.909583333333329,-71.83166666666668,BUS945,14.909583333333332,-71.83166666666666,"  A",3.36,3.36," ",8.33,BGB+18,,,0,B18,[BGB2018] SMC-NUV-945,1586,,,,,,,,,,,,,
14.911666666666664,-72.59916666666666,BIS618,14.911666666666665,-72.59916666666666,"  A",3.36,3.36," ",8.08,BGB+18,,,0,B18,[BGB2018] SMC-IR1-618,1587,,,,,,,,,,,,,
14.912500000000001,-72.7772222222222,H-A46,14.912499999999998,-72.7772222222222,"  A",4.4,1.7," ",7.3,CVH+06,,,1,B18,SMC ASS 46,1588,,,,,,,,,,,,,
14.91458333333333,-71.8711111111111,BUS963,14.914583333333331,-71.8711111111111,"  A",1.31,1.31," ",8.61,BGB+18,,,0,B18,[BGB2018] SMC-NUV-963,1589,,,,,,,,,,,,,
14.919583333333332,-71.66499999999999,BUS979,14.919583333333332,-71.66499999999999,"  A",3.36,3.36," ",8.62,BGB+18,,,0,B18,[BGB2018] SMC-NUV-979,1591,,,,,,,,,,,,,
14.920416666666663,-72.93749999999999,BIS548,14.920416666666664,-72.93749999999999,"  A",2.02,2.02," ",9.25,BGB+18,,,0,B18,[BGB2018] SMC-IR1-548,1592,,,,,,,,,,,,,
14.920833333333333,-71.88055555555555,DEMS104,14.92083333333333,-71.88055555555555," NA",17.0,8.0," ",,,,,1,B18,DEM S 104,1593,,,,,,,,,,,,,
14.921249999999997,-73.40527777777777,BIS471,14.921249999999999,-73.40527777777777,"  A",2.03,2.03," ",8.54,BGB+18,,,0,B18,[BGB2018] SMC-IR1-471,1594,,,,,,,,,,,,,
14.922916666666662,-73.8086111111111,BIS401,14.922916666666664,-73.8086111111111,"  A",1.97,1.97," ",8.67,BGB+18,,,0,B18,[BGB2018] SMC-IR1-401,1595,,,,,,,,,,,,,
14.929166666666665,-71.74333333333333,"BS273,RZ114e",14.929166666666665,-71.74333333333333," NC",0.35,0.35," ",8.77,RZ05,,,1,B18,[BS95] 273,1596,,,,,,,,,,,,,
14.94375,-72.9647222222222,BIS550,14.943749999999998,-72.9647222222222,"  A",1.78,1.78," ",8.9,BGB+18,,,0,B18,[BGB2018] SMC-IR1-550,1597,,,,,,,,,,,,,
14.947083333333326,-71.68916666666665,SBica 41,14.947083333333332,-71.68916666666665," AN",0.8,0.8," ",,,,,0,B18,,1598,,,,,,,,,,,,,
14.95958333333333,-72.38444444444444,BIS636,14.959583333333331,-72.38444444444444,"  A",3.36,3.36," ",8.01,BGB+18,,,0,B18,[BGB2018] SMC-IR1-636,1600,,,,,,,,,,,,,
14.959999999999997,-72.88222222222221,BIS570,14.959999999999997,-72.88222222222221,"  A",1.57,1.57," ",8.66,BGB+18,,,0,B18,[BGB2018] SMC-IR1-570,1601,,,,,,,,,,,,,
14.962499999999999,-73.29249999999999,BIS493,14.962499999999999,-73.29249999999999,"  A",1.67,1.67," ",8.55,BGB+18,,,0,B18,[BGB2018] SMC-IR1-493,1602,,,,,,,,,,,,,
14.962916666666663,-72.53833333333333,BIS637,14.962916666666665,-72.53833333333333,"  A",1.57,1.57," ",8.88,BGB+18,,,0,B18,[BGB2018] SMC-IR1-637,1603,,,,,,,,,,,,,
14.964166666666667,-72.71694444444444,BS95,14.964166666666666,-72.71694444444444,"  A",1.4,1.2," ",7.2,CVH+06,,,1,B18,[BS95] 95,1604,,,,,,,,,,,,,
14.974999999999998,-72.13833333333334,BS96,14.974999999999998,-72.13833333333332," NA",3.5,1.3," ",,,,,1,B18,[BS95] 96,1605,,,,,,,,,,,,,
14.975833333333334,-73.69611111111111,BUS711,14.975833333333332,-73.69611111111111,"  A",1.18,1.18," ",8.69,BGB+18,,,0,B18,[BGB2018] SMC-NUV-711,1606,,,,,,,,,,,,,
14.985,-71.90694444444443,BUS955,14.984999999999998,-71.90694444444443,"  A",1.18,1.18," ",8.41,BGB+18,,,0,B18,[BGB2018] SMC-NUV-955,1608,,,,,,,,,,,,,
14.992499999999996,-70.77833333333332,BUS1084,14.992499999999998,-70.77833333333332,"  A",1.18,1.18," ",8.96,BGB+18,,,0,B18,[BGB2018] SMC-NUV-1084,1609,,,,,,,,,,,,,
15.012499999999998,-72.59944444444443,BIS619,15.012499999999998,-72.59944444444443,"  A",1.93,1.93," ",8.52,BGB+18,,,0,B18,[BGB2018] SMC-IR1-619,1612,,,,,,,,,,,,,
15.016666666666667,-72.14249999999998,H-A47,15.016666666666664,-72.14249999999998," AN",4.5,3.5," ",,,,,1,B18,SMC ASS 47,1613,,,,,,,,,,,,,
15.023749999999998,-72.3975,BMS326,15.023749999999998,-72.3975,"  A",0.82,0.82," ",8.53,BGB+18,,,0,B18,[BGB2018] SMC-M2-326,1614,,,,,,,,,,,,,
15.03125,-71.8761111111111,RZ117,15.031249999999998,-71.8761111111111,"  C",0.5,0.5," ",8.02,RZ05,,,0,B18,[RZ2005] 117,1615,,,,,,,,,,,,,
15.033333333333331,-71.8011111111111,"DEMS107,MA1188",15.033333333333331,-71.8011111111111," NA",1.2,1.2," ",,,,,1,B18,DEM S 107,1616,,,,,,,,,,,,,
15.03875,-72.23305555555554,BMS384,15.038749999999999,-72.23305555555555,"  A",0.79,0.79," ",8.06,BGB+18,,,0,B18,[BGB2018] SMC-M2-384,1617,,,,,,,,,,,,,
15.044583333333334,-72.55944444444444,BMS281,15.044583333333332,-72.55944444444444,"  A",0.79,0.79," ",7.92,BGB+18,,,0,B18,[BGB2018] SMC-M2-281,1618,,,,,,,,,,,,,
15.046249999999999,-73.19416666666666,BIS514,15.046249999999999,-73.19416666666666,"  A",1.75,1.75," ",9.29,BGB+18,,,0,B18,[BGB2018] SMC-IR1-514,1619,,,,,,,,,,,,,
15.05416666666667,-72.20583333333333,BIS684,15.054166666666665,-72.20583333333333,"  A",2.34,2.34," ",7.89,BGB+18,,,0,B18,[BGB2018] SMC-IR1-684,1621,,,,,,,,,,,,,
15.065833333333332,-71.49555555555554,BUS1021,15.065833333333332,-71.49555555555554,"  A",1.18,1.18," ",6.65,BGB+18,,,0,B18,[BGB2018] SMC-NUV-1021,1622,,,,,,,,,,,,,
15.066666666666666,-72.12944444444443,BS99,15.066666666666665,-72.12944444444443," NA",0.95,0.8," ",,,,,1,B18,[BS95] 99,1623,,,,,,,,,,,,,
15.066666666666666,-71.78999999999999,BS98,15.066666666666665,-71.78999999999999," AN",2.8,1.9," ",,,,,1,B18,[BS95] 98,1624,,,,,,,,,,,,,
